Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Activation of NMDA Receptors and Postsynaptic Events	3/51	0.1302756509257481	0.4149406592771606	0	0	2.4882716049382716	5.071353030692842	TUBAL3;RPS6KA2;CAMK2A
Interleukin-3, Interleukin-5 and GM-CSF Signaling	2/26	0.13352164841778538	0.4149406592771606	0	0	3.3144499178981937	6.673617246810277	IL2RA;JAK1
NR1H2 and NR1H3-mediated Signaling	2/26	0.13352164841778538	0.4149406592771606	0	0	3.3144499178981937	6.673617246810277	TBL1XR1;ABCG1
RHOD GTPase Cycle	2/26	0.13352164841778538	0.4149406592771606	0	0	3.3144499178981937	6.673617246810277	ESYT1;RAB7A
P75 NTR Receptor-Mediated Signalling	3/52	0.13587933614684045	0.4149406592771606	0	0	2.437339380196523	4.864900206680245	TIAM2;NET1;ARHGEF37
ECM Proteoglycans	3/52	0.13587933614684045	0.4149406592771606	0	0	2.437339380196523	4.864900206680245	MUSK;COL9A2;ASPN
Phase I - Functionalization of Compounds	3/52	0.13587933614684045	0.4149406592771606	0	0	2.437339380196523	4.864900206680245	CYP27B1;CYP24A1;SMOX
Cilium Assembly	5/111	0.13874841210820454	0.4149406592771606	0	0	1.880471932206564	3.7141068948740155	BBS2;DYNC2I1;DCTN2;TUBAL3;CNGB1
Activation of Ca-permeable Kainate Receptor	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	GRIK3
Defects in Cobalamin (B12) Metabolism	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	CUBN
Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	GP9
Hormone Ligand-Binding Receptors	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	TSHR
Inhibition of Signaling by Overexpressed EGFR	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	EGF
Interleukin-18 Signaling	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	ALOX5
Interleukin-27 Signaling	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	JAK1
Ionotropic Activity of Kainate Receptors	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	GRIK3
MAPK3 (ERK1) Activation	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	JAK1
Mitochondrial Unfolded Protein Response (UPRmt)	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	LONP1
PTK6 Regulates Cell Cycle	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	CDK4
RUNX1 and FOXP3 Control the Development of Regulatory T Lymphocytes (Tregs)	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	IL2RA
Reactions Specific to the Complex N-glycan Synthesis Pathway	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	MAN2A1
Regulation of TBK1, IKK?-mediated Activation of IRF3, IRF7 Upon TLR3 Ligation	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	TANK
Signaling by Overexpressed Wild-Type EGFR in Cancer	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	EGF
Synthesis of Pyrophosphates in the Cytosol	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	IPPK
The Activation of Arylsulfatases	1/6	0.1388763752819795	0.4149406592771606	0	0	7.944471744471745	15.683746745551675	ARSI
Epigenetic Regulation of Adipogenesis Genes by MLL3 and MLL4 Complexes	3/53	0.14156436456685115	0.4178284109437977	0	0	2.3884444444444446	4.669410780676279	TBL1XR1;ABL1;H3-3A
Epigenetic Regulation of Gene Expression by MLL3 and MLL4 Complexes	3/53	0.14156436456685115	0.4178284109437977	0	0	2.3884444444444446	4.669410780676279	TBL1XR1;ABL1;H3-3A
HCMV Infection	3/53	0.14156436456685115	0.4178284109437977	0	0	2.3884444444444446	4.669410780676279	TUBAL3;TBL1XR1;CHMP1A
MLL4 and MLL3 Complexes Regulate Expression of PPARG Targets in Adipogenesis and Hepatic Steatosis	3/53	0.14156436456685115	0.4178284109437977	0	0	2.3884444444444446	4.669410780676279	TBL1XR1;ABL1;H3-3A
Sensory Perception of Taste	2/27	0.14196814776727204	0.4178284109437977	0	0	3.1816748768472904	6.211114749690782	SCN9A;TAS1R2
Transport to the Golgi and Subsequent Modification	5/112	0.1425048987262563	0.4181561655161491	0	0	1.862781475383224	3.6294041272340203	DCTN2;TUBAL3;MAN2A1;MGAT5;SPTB
Amine Ligand-Binding Receptors	2/28	0.15052437524009424	0.4275903427953025	0	0	3.0591133004926108	5.79282947230247	ADRA1D;TAAR2
Inositol Phosphate Metabolism	2/28	0.15052437524009424	0.4275903427953025	0	0	3.0591133004926108	5.79282947230247	IPPK;IMPA2
RNA Polymerase I Promoter Escape	2/28	0.15052437524009424	0.4275903427953025	0	0	3.0591133004926108	5.79282947230247	TAF1B;H3-3A
S Phase	4/84	0.1525330100118594	0.4275903427953025	0	0	1.9915841584158416	3.744923562744892	TFDP1;MAX;CDK4;POLE
COPI-mediated Anterograde Transport	3/55	0.15316574434294938	0.4275903427953025	0	0	2.2962962962962963	4.3083906722038385	DCTN2;TUBAL3;SPTB
Signaling by WNT	6/147	0.15500252754919053	0.4275903427953025	0	0	1.6969408277760136	3.1636302970623698	DAAM1;CSNK1A1;CSNK2A2;CAMK2A;ROR2;H3-3A
MAPK Family Signaling Cascades	7/180	0.15645850791766264	0.4275903427953025	0	0	1.6143600536231675	2.9945804755224414	ERBB3;EGF;IL2RA;CAMK2A;ERBB2;SPTB;JAK1
Cellular Senescence	4/85	0.1571776241537433	0.4275903427953025	0	0	1.9668744652243002	3.6394627126127097	TFDP1;CDK4;RPS6KA2;H3-3A
Death Receptor Signaling	4/85	0.1571776241537433	0.4275903427953025	0	0	1.9668744652243002	3.6394627126127097	TIAM2;NET1;ARHGEF37;TNFAIP3
Constitutive Signaling by Aberrant PI3K in Cancer	3/56	0.15907575566165566	0.4275903427953025	0	0	2.2528301886792454	4.141546111310115	ERBB3;EGF;ERBB2
Defective B3GALTL Causes PpS	2/29	0.15917985372622448	0.4275903427953025	0	0	2.945630359423463	5.413245475220383	SEMA5B;THSD7A
Diseases of Programmed Cell Death	2/29	0.15917985372622448	0.4275903427953025	0	0	2.945630359423463	5.413245475220383	MLKL;H3-3A
Kidney Development	2/29	0.15917985372622448	0.4275903427953025	0	0	2.945630359423463	5.413245475220383	ROBO2;HOXC11
NOTCH1 Intracellular Domain Regulates Transcription	2/29	0.15917985372622448	0.4275903427953025	0	0	2.945630359423463	5.413245475220383	HEY1;TBL1XR1
O-glycosylation of TSR Domain-Containing Proteins	2/29	0.15917985372622448	0.4275903427953025	0	0	2.945630359423463	5.413245475220383	SEMA5B;THSD7A
WNT5A-dependent Internalization of FZD2, FZD5 and ROR2	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	ROR2
Activation of the Phototransduction Cascade	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	CNGB1
Adrenoceptors	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	ADRA1D
CaMK IV-mediated Phosphorylation of CREB	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	CAMK2A
Condensation of Prometaphase Chromosomes	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	CSNK2A2
Diseases of Hemostasis	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	GP9
Displacement of DNA Glycosylase by APEX1	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	TDG
EGFR Interacts With Phospholipase C-gamma	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	EGF
GP1b-IX-V Activation Signalling	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	GP9
Inhibition of Replication Initiation of Damaged DNA by RB1 E2F1	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	TFDP1
Interleukin-6 Signaling	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	JAK1
MAPK1 (ERK2) Activation	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	JAK1
RHO GTPases Activate KTN1	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	KIF5A
Regulation of Commissural Axon Pathfinding by SLIT and ROBO	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	ROBO2
Regulation of Signaling by NODAL	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	LEFTY1
SARS-CoV-1 Targets Host Intracellular Signalling and Regulatory Pathways	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	SMAD3
Suppression of Phagosomal Maturation	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	RAB7A
Trafficking and Processing of Endosomal TLR	1/7	0.16007451286741742	0.4275903427953025	0	0	6.61998361998362	12.128577027691605	HSP90B1
Clathrin-mediated Endocytosis	4/86	0.16187424437967232	0.4312259680900214	0	0	1.942767447476455	3.5376542414545162	TF;SYT1;EGF;AMPH
Signaling by Receptor Tyrosine Kinases	11/319	0.16490475942593247	0.43554046326121587	0	0	1.4271320618927672	2.572244542990537	EGR2;TF;COL24A1;ERBB3;EGF;RPS6KA2;ERBB2;COL9A2;PRKCZ;MAP2K5;RNF41
HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	3/57	0.16505443835463332	0.43554046326121587	0	0	2.2109739368998627	3.9830251732424196	ABL1;TOPBP1;POLE
Response of EIF2AK4 (GCN2) to Amino Acid Deficiency	3/57	0.16505443835463332	0.43554046326121587	0	0	2.2109739368998627	3.9830251732424196	RPS14;DDIT3;EIF2S1
Intracellular Signaling by Second Messengers	7/183	0.16586829307969064	0.43554046326121587	0	0	1.5865450011335298	2.8503252239773005	PHLPP1;ERBB3;EGF;CSNK2A2;CAMK2A;ERBB2;PIP4K2C
Factors Involved in Megakaryocyte Development and Platelet Production	4/87	0.1666214262434837	0.43554046326121587	0	0	1.9192413217225337	3.439339846386285	TUBAL3;KIF5A;ABL1;H3-3A
G Alpha (S) Signalling Events	4/87	0.1666214262434837	0.43554046326121587	0	0	1.9192413217225337	3.439339846386285	RAMP3;TAAR2;PDE7B;TSHR
Cargo Trafficking to the Periciliary Membrane	2/30	0.16792455297660308	0.43554046326121587	0	0	2.8402533427163967	5.067695015576605	BBS2;CNGB1
Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways	2/30	0.16792455297660308	0.43554046326121587	0	0	2.8402533427163967	5.067695015576605	BCL2;TNFAIP3
RAB Geranylgeranylation	2/30	0.16792455297660308	0.43554046326121587	0	0	2.8402533427163967	5.067695015576605	RAB27A;RAB7A
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	2/30	0.16792455297660308	0.43554046326121587	0	0	2.8402533427163967	5.067695015576605	HELZ2;TBL1XR1
M Phase	7/184	0.1690598736078243	0.4373311993591876	0	0	1.5774828465559265	2.8039794591064555	ANKLE2;DCTN2;TUBAL3;CSNK2A2;NCAPG2;CENPP;H3-3A
MITF-M-dependent Gene Expression	3/58	0.17109865378075986	0.4387142776346488	0	0	2.1706397306397305	3.8322969305444805	SMARCC2;BCL2;RAB27A
Intrinsic Pathway for Apoptosis	2/31	0.17674887407895598	0.4387142776346488	0	0	2.742143706471887	4.752204541190168	TFDP1;BCL2
Kinesins	2/31	0.17674887407895598	0.4387142776346488	0	0	2.742143706471887	4.752204541190168	TUBAL3;KIF5A
Regulation of Endogenous Retroelements by KRAB-ZFP Proteins	2/31	0.17674887407895598	0.4387142776346488	0	0	2.742143706471887	4.752204541190168	ZNF778;H3-3A
Toll Like Receptor 3 (TLR3) Cascade	3/59	0.1772052823071255	0.4387142776346488	0	0	2.1317460317460317	3.6888723132771566	RPS6KA2;NLRC5;TANK
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	9/255	0.17845834252499823	0.4387142776346488	0	0	1.4602970841738492	2.5166761119938434	SMAD3;HEY1;OS9;ERBB3;CSNK1A1;TBL1XR1;EGF;CAMK2A;ERBB2
Activation of BAD and Translocation to Mitochondria	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	BCL2
Constitutive Signaling by Overexpressed ERBB2	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	ERBB2
Defective B4GALT1 Causes B4GALT1-CDG (CDG-2d)	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	OMD
Defective CHST6 Causes MCDC1	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	OMD
Defective ST3GAL3 Causes MCT12 and EIEE15	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	OMD
Diseases of Branched-Chain Amino Acid Catabolism	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	AUH
Downregulation of TGF-beta Receptor Signaling	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	SMAD3
Formation of Axial Mesoderm	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	SMAD3
HDL Remodeling	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	ABCG1
Interleukin-35 Signalling	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	JAK1
Interleukin-37 Signaling	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	SMAD3
Post-chaperonin Tubulin Folding Pathway	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	TUBAL3
Receptor Mediated Mitophagy	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	CSNK2A2
Respiratory Syncytial Virus (RSV) Genome Replication, Transcription and Translation	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	CSNK2A2
TFAP2 (AP-2) Family Regulates Transcription of Growth Factors and Their Receptors	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	ERBB2
TGF-beta Receptor Signaling in EMT (Epithelial to Mesenchymal Transition)	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	PRKCZ
TICAM1-dependent Activation of IRF3 IRF7	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	TANK
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	TFDP1
Transport of Organic Anions	1/8	0.18075206759108114	0.4387142776346488	0	0	5.673920673920674	9.705973129661635	SLCO3A1
Homology Directed Repair	3/60	0.18337122665338662	0.4439751620696529	0	0	2.0942170240415856	3.552300171593058	ABL1;TOPBP1;POLE
Bile Acid and Bile Salt Metabolism	2/32	0.18564363437879453	0.44509193315696344	0	0	2.650574712643678	4.46337269996595	SLC10A1;OSBPL3
Circadian Clock	2/32	0.18564363437879453	0.44509193315696344	0	0	2.650574712643678	4.46337269996595	HELZ2;TBL1XR1
Formation of the Ternary Complex, and Subsequently, the 43S Complex	2/32	0.18564363437879453	0.44509193315696344	0	0	2.650574712643678	4.46337269996595	RPS14;EIF2S1
Translocation of SLC2A4 (GLUT4) to the Plasma Membrane	2/32	0.18564363437879453	0.44509193315696344	0	0	2.650574712643678	4.46337269996595	MYO1C;TUBAL3
Cargo Recognition for Clathrin-Mediated Endocytosis	3/61	0.18959341476396852	0.45235516192471126	0	0	2.0579821200510855	3.4221637704293246	TF;SYT1;EGF
Nucleotide Excision Repair	3/61	0.18959341476396852	0.45235516192471126	0	0	2.0579821200510855	3.4221637704293246	ISY1;POLE;PIAS1
PIP3 Activates AKT Signaling	6/157	0.1909165666508984	0.4544091646920899	0	0	1.5835722051991696	2.622266938537482	PHLPP1;ERBB3;EGF;CSNK2A2;ERBB2;PIP4K2C
HDR Through Homologous Recombination (HRR)	2/33	0.19460005288633245	0.4561342318861544	0	0	2.5649133958366437	4.198272913627092	TOPBP1;POLE
Interleukin-10 Signaling	2/33	0.19460005288633245	0.4561342318861544	0	0	2.5649133958366437	4.198272913627092	CCL22;JAK1
Neurexins and Neuroligins	2/33	0.19460005288633245	0.4561342318861544	0	0	2.5649133958366437	4.198272913627092	SYT1;NRXN3
Signaling by NOTCH3	2/33	0.19460005288633245	0.4561342318861544	0	0	2.5649133958366437	4.198272913627092	HEY1;EGF
Collagen Formation	3/62	0.19586880268162676	0.4561342318861544	0	0	2.0229755178907722	3.2980776574917554	COL24A1;COL25A1;COL9A2
Reproduction	3/62	0.19586880268162676	0.4561342318861544	0	0	2.0229755178907722	3.2980776574917554	CDK4;HSPA2;H3-3A
Transcriptional Regulation by RUNX2	3/62	0.19586880268162676	0.4561342318861544	0	0	2.0229755178907722	3.2980776574917554	HEY1;CDK4;ABL1
ABC Transporters in Lipid Homeostasis	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	ABCG1
Acetylcholine Neurotransmitter Release Cycle	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	SYT1
Biosynthesis of DHA-derived SPMs	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	ALOX5
Heme Biosynthesis	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	COX10
Inflammasomes	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	BCL2
Microtubule-dependent Trafficking of Connexons From Golgi to the Plasma Membrane	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	TUBAL3
NOTCH4 Activation and Transmission of Signal to the Nucleus	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	NOTCH4
Platelet Adhesion to Exposed Collagen	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	GP9
RNA Polymerase I Promoter Opening	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	H3-3A
Regulation of TBK1, IKK? (IKBKE)-mediated Activation of IRF3, IRF7	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	TANK
Scavenging by Class A Receptors	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	HSP90B1
Synthesis of IP2, IP, and Ins in the Cytosol	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	IMPA2
TP53 Regulates Transcription of Death Receptors and Ligands	1/9	0.2009217928857628	0.4561342318861544	0	0	4.964373464373464	7.967022810863018	TNFRSF10C
MyD88-independent TLR4 Cascade	3/63	0.2021943771550557	0.45691281090441327	0	0	1.989135802469136	3.179684862386748	RPS6KA2;NLRC5;TANK
TRIF (TICAM1)-mediated TLR4 Signaling	3/63	0.2021943771550557	0.45691281090441327	0	0	1.989135802469136	3.179684862386748	RPS6KA2;NLRC5;TANK
Base Excision Repair	2/34	0.20360973613678773	0.4580054247653601	0	0	2.4846059113300494	3.9543749742848657	TDG;POLE
Cytochrome P450 - Arranged by Substrate Type	2/34	0.20360973613678773	0.4580054247653601	0	0	2.4846059113300494	3.9543749742848657	CYP27B1;CYP24A1
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	HEY1;TBL1XR1
Constitutive Signaling by NOTCH1 PEST Domain Mutants	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	HEY1;TBL1XR1
RHOC GTPase Cycle	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	DAAM1;ARHGEF25
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	HEY1;TBL1XR1
Signaling by NOTCH1 PEST Domain Mutants in Cancer	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	HEY1;TBL1XR1
Signaling by NOTCH1 in Cancer	2/35	0.21266466460605166	0.459888833836446	0	0	2.4091655470965816	3.729481497824724	HEY1;TBL1XR1
APC Truncation Mutants Have Impaired AXIN Binding	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
AXIN Missense Mutants Destabilize the Destruction Complex	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
Biosynthesis of Specialized Proresolving Mediators (SPMs)	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	ALOX5
Defects in Vitamin and Cofactor Metabolism	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CUBN
Digestion	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CEL
FOXO-mediated Transcription of Cell Death Genes	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	DDIT3
GRB2 Events in EGFR Signaling	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	EGF
Gastrin-CREB Signalling Pathway via PKC and MAPK	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	RPS6KA2
Initiation of Nuclear Envelope (NE) Reformation	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	ANKLE2
Lysosphingolipid and LPA Receptors	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	LPAR1
Metabolism of Angiotensinogen to Angiotensins	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	ENPEP
PCNA-Dependent Long Patch Base Excision Repair	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	POLE
Pre-NOTCH Processing in Golgi	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	NOTCH4
Processing of SMDT1	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	MCUB
Regulation of NF-kappa B Signaling	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	NLRC5
Regulation of Endogenous Retroelements by the Human Silencing Hub (HUSH) Complex	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	H3-3A
Replacement of Protamines by Nucleosomes in the Male Pronucleus	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	H3-3A
SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	FARP2
SHC1 Events in EGFR Signaling	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	EGF
Sema4D Induced Cell Migration and Growth-Cone Collapse	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	ERBB2
Signal Transduction by L1	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK2A2
Signaling by AMER1 Mutants	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
Signaling by APC Mutants	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
Signaling by AXIN Mutants	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
Synthesis of Leukotrienes (LT) and Eoxins (EX)	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	ALOX5
Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	TFDP1
Transport of Connexons to the Plasma Membrane	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	TUBAL3
Truncations of AMER1 Destabilize the Destruction Complex	1/10	0.2205961305843586	0.459888833836446	0	0	4.412503412503413	6.669153465161653	CSNK1A1
SRP-dependent Cotranslational Protein Targeting to Membrane	3/66	0.2214425964003047	0.459888833836446	0	0	1.8940623162845385	2.855472971176457	RPS14;RPN1;SRP9
Gap-filling DNA Repair Synthesis and Ligation in TC-NER	2/36	0.22175717928634323	0.459888833836446	0	0	2.3381628513474357	3.5216760792081256	ISY1;POLE
Ribosomal Scanning and Start Codon Recognition	2/36	0.22175717928634323	0.459888833836446	0	0	2.3381628513474357	3.5216760792081256	RPS14;EIF2S1
Adaptive Immune System	14/454	0.2302013593855953	0.46083127968058224	0	0	1.270466082141209	1.8660616962507581	CD74;DCTN2;TUBAL3;KLHL22;BTNL2;PJA2;RNF41;ENAH;ZNRF1;KIF5A;HLA-DRA;PDCD1;CD33;RAB7A
mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	RPS14;EIF2S1
Dual Incision in TC-NER	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	ISY1;POLE
NoRC Negatively Regulates rRNA Expression	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	TAF1B;H3-3A
RNA Polymerase I Promoter Clearance	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	TAF1B;H3-3A
RNA Polymerase I Transcription	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	TAF1B;H3-3A
RNA Polymerase II Transcribes snRNA Genes	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	CCNT2;NABP2
Translation Initiation Complex Formation	2/37	0.23087996905659822	0.46083127968058224	0	0	2.2712174524982407	3.329280723469185	RPS14;EIF2S1
Transcriptional Regulation by TP53	7/203	0.2343608513171823	0.46083127968058224	0	0	1.422871392946206	2.0644345021949864	CCNT2;TFDP1;TXNRD1;CSNK2A2;TNFRSF10C;PIP4K2C;TOPBP1
Toll-like Receptor Cascades	4/101	0.23756435426359365	0.46083127968058224	0	0	1.640808410737981	2.35836137437799	RPS6KA2;NLRC5;TANK;HSP90B1
mTORC1-mediated Signalling	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	EEF2K
Branched-chain Amino Acid Catabolism	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	AUH
CRMPs in Sema3A Signaling	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CRMP1
CTNNB1 S33 Mutants Aren'T Phosphorylated	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
CTNNB1 S37 Mutants Aren'T Phosphorylated	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
CTNNB1 S45 Mutants Aren'T Phosphorylated	1/11	0.2397872185162672	0.46083127968058224	0	0	3.9710073710073712	5.670611782643831	CSNK1A1
